MD_EARN_WNE_P10,CCBASIC,CCSIZSET,CCUGPROF,TUITIONFEE_OUT,APPL_SCH_PCT_GE5,FEMALE,PFTFTUG1_EF,ZIP,GT_THRESHOLD_1YR,VETERAN,MARRIED,COMPL_RPY_1YR_RT,COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR4_RT,WDRAW_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,UG25ABV
38678.0,4.0,3.0,1.0,6576.0,0.1005606167,0.6674842327,0.2,76504-7435,225.0,0.0080588648,0.1937631395,0.4991150442,0.150337837838,0.124309392265,0.449963476991,0.149377593361,0.2969
76860.0,27.0,18.0,0.0,,0.0826446281,0.4297520661,,75390-9096,62.0,,,,,,,,
82206.0,27.0,12.0,11.0,,0.1115241636,0.7620817844,,78229-3900,623.0,,0.2137546468,0.84082397,0.894886363636,0.921875,0.030674846626,0.719626168224,0.4384
92961.0,27.0,10.0,11.0,,0.1383399209,0.8241106719,,77555-0129,734.0,,0.1739130435,0.823943662,0.923841059603,0.921052631579,,0.747126436782,0.3438
34647.0,9.0,2.0,1.0,5332.0,0.0581947743,0.6187648456,0.4968,75599,244.0,0.0071258907,0.174584323,0.3333333333,0.22600896861,0.269754768392,0.457954545455,0.25641025641,0.2347
51450.0,16.0,13.0,11.0,25746.0,0.1718865598,0.5565967941,0.7582,78363,835.0,0.0051787916,0.1040690506,0.5595045773,0.395414462081,0.300368550369,0.230206254158,0.146428571429,0.1239
72097.0,15.0,15.0,15.0,40139.0,0.1938353988,0.5116777884,0.7569,77843-1246,8440.0,0.0024626629,0.0171591992,0.8624966658,0.795539033457,0.764517070324,0.073419957109,0.17042380523,0.0209
63199.0,15.0,16.0,5.0,29299.0,0.1328527291,0.6641992791,0.4842,76013,8099.0,0.0073377961,0.2285659114,0.663788352,0.54839594187,0.461579795809,0.153946278547,0.236599891716,0.3753
75121.0,15.0,15.0,14.0,41070.0,0.3155315021,0.5606045134,0.8055,78705,6049.0,0.0010211375,0.0137853569,0.7975434723,0.806003752345,0.773767787173,0.060775540641,0.151956702748,0.0226
68227.0,15.0,16.0,15.0,39776.0,0.2014413178,0.4620796156,0.6575,75080-3021,3148.0,0.0046328071,0.0710363761,0.6930091185,0.673547935619,0.653781512605,0.12278308322,0.219827586207,0.1145
50923.0,15.0,15.0,7.0,25152.0,0.1245645519,0.5511453605,0.565,79968-0691,2818.0,0.0055948485,0.1032407896,0.5660167131,0.42927599132,0.344743276284,0.223179179929,0.086142322097,0.2093
57053.0,16.0,13.0,9.0,25693.0,0.1282467532,0.599025974,0.4701,75799-6699,1916.0,0.0068181818,0.1568181818,0.701598579,0.530856005309,0.494791666667,0.109375,0.293721973094,0.2509
68424.0,16.0,17.0,14.0,53980.0,0.3891862955,0.6027837259,0.8622,76129,1267.0,,0.0503211991,0.7952415285,0.806796116505,0.783864541833,0.063694267516,0.125454545455,0.0339
33752.0,22.0,8.0,11.0,10008.0,0.2558139535,0.3277962348,0.5702,75702,64.0,,0.0199335548,0.2631578947,0.204134366925,0.195906432749,0.433035714286,,0.2066
93615.0,25.0,18.0,0.0,,,,,76107-2699,66.0,,,,,,,,
53863.0,22.0,11.0,12.0,33920.0,0.2725988701,0.4844632768,0.8731,78155-5999,187.0,,0.0381355932,0.711038961,0.517906336088,0.484848484848,0.141826923077,,0.0953
56073.0,18.0,10.0,5.0,21474.0,0.1266968326,0.607340372,0.4771,79762-0001,332.0,,0.2287581699,0.6722532588,0.318510858325,0.156015037594,0.266731328807,0.097297297297,0.3191
57131.0,15.0,15.0,9.0,21253.0,0.2268938692,0.5416743841,0.5326,78249-1644,4317.0,0.0044452676,0.0513057974,0.6003165809,0.537340255591,0.484341567788,0.14501039501,0.133086876155,0.1588
38924.0,16.0,13.0,7.0,21413.0,0.2999784807,0.5913492576,0.7542,77004,486.0,0.0058102001,0.0374435119,0.3699085619,0.275427995972,0.181215469613,0.344078486335,0.071057192374,0.1877
62454.0,15.0,15.0,13.0,24122.0,0.1742447675,0.4967522425,0.7381,79409-5005,4630.0,0.0045365502,0.0540261883,0.7342964824,0.599219620959,0.549904640814,0.147043340937,0.141747572816,0.0691
54053.0,17.0,10.0,11.0,36128.0,0.2350557244,0.6058763931,0.6985,76105-1536,293.0,,0.1134751773,0.4834605598,0.462242562929,0.425170068027,0.187835420394,0.155963302752,0.1437
56544.0,17.0,15.0,7.0,18103.0,0.1674940643,0.9028707101,0.5114,76204,2417.0,0.0047485431,0.1364126916,0.6327160494,0.580812101911,0.464477211796,0.167561349693,0.244299674267,0.2321
71668.0,21.0,11.0,14.0,49264.0,0.6047297297,0.5405405405,0.9675,78212-7200,230.0,,,0.8668341709,0.734126984127,,0.057142857143,,0.0091
88757.0,27.0,12.0,11.0,,0.1147859922,0.8463035019,,77030,1056.0,,0.2431906615,0.8712446352,0.898692810458,0.872,,0.752688172043,0.4628
92348.0,27.0,12.0,11.0,,0.0630630631,0.87001287,,79430,1704.0,,0.3172458172,0.8093994778,0.633663366337,0.616161616162,0.045751633987,0.735426008969,0.4292
38140.0,14.0,12.0,5.0,5482.0,0.1336657552,0.5809876146,0.589,75701,515.0,0.0070773685,0.1113077047,0.4795042898,0.236232320193,0.19339841934,0.497959183673,0.175438596491,0.2034
51222.0,-2.0,-2.0,-2.0,,0.0206434815,0.0349637344,0.8433,77073,2244.0,0.0202715269,0.1127022503,0.5628328009,0.631135200241,0.695342465753,0.279002079002,0.70253164557,0.1916
19880.0,-2.0,-2.0,-2.0,,0.032967033,0.9519230769,0.4,78504,38.0,,0.228021978,0.4154228856,0.604105571848,0.616438356164,0.254777070064,,0.6839
40464.0,4.0,2.0,1.0,6480.0,0.0505689001,0.6264222503,0.3824,76384-4092,239.0,0.01011378,0.1845764855,0.5194508009,0.292158968851,0.207446808511,0.473350253807,0.258620689655,0.3465
18831.0,-2.0,-2.0,-2.0,,,0.8630952381,0.8871,77901-6233,,,0.1964285714,0.4754098361,0.490196078431,0.685714285714,0.521739130435,,0.4536
42382.0,4.0,2.0,1.0,5112.0,0.0575163399,0.6947712418,0.4381,77901,195.0,,0.1549019608,0.5457627119,0.21867881549,0.207446808511,0.522058823529,0.159420289855,0.3121
51838.0,18.0,10.0,5.0,22368.0,0.1100196464,0.5776031434,0.493,79072,535.0,0.0054027505,0.3305500982,0.5447284345,0.351730589336,0.270440251572,0.301003344482,0.201219512195,0.5777
42397.0,4.0,3.0,1.0,8610.0,0.0807424594,0.7039443155,0.3723,76086-5699,271.0,0.007424594,0.1953596288,0.5187713311,0.292006525285,0.231304347826,0.425101214575,0.296296296296,0.2262
50741.0,18.0,13.0,7.0,10996.0,0.0886574726,0.6003377428,0.5825,79016-0001,1271.0,0.0028145229,0.1210244863,0.6432973806,0.4290985767,0.367346938776,0.187898089172,0.17453798768,0.2128
42508.0,3.0,2.0,1.0,5460.0,0.1520342612,0.52248394,0.8351,79549,37.0,,0.1092077088,0.484375,0.299295774648,0.26404494382,0.450216450216,0.21568627451,0.0965
44960.0,7.0,3.0,2.0,5048.0,0.1197452229,0.5779193206,0.619,77488,227.0,,0.0883227176,0.5400516796,0.200680272109,0.174200661521,0.395575221239,0.126829268293,0.1655
33159.0,22.0,8.0,11.0,13500.0,0.1970554926,0.6262740657,0.7869,75670,62.0,,0.0622876557,0.3711340206,0.2647702407,0.19170984456,0.353348729792,,0.2842
38347.0,-2.0,-2.0,-2.0,,0.0412621359,0.4902912621,0.4835,84321,150.0,,0.3398058252,,0.525773195876,0.647058823529,0.309012875536,0.658227848101,0.3427
75790.0,16.0,15.0,14.0,6304.0,0.0721136112,0.4795278495,0.8176,84602,4321.0,0.0029509406,0.2257469568,0.8511059756,0.655660377358,0.416701461378,0.173860911271,0.144567494762,0.0712
52064.0,22.0,11.0,13.0,6250.0,0.1292217327,0.6020558003,0.6525,96762-1294,58.0,,0.1527165932,0.7409090909,0.375,0.145631067961,0.496659242762,,0.2198
32364.0,-2.0,-2.0,-2.0,,,,0.3534,84107,49.0,,0.3291925466,0.6259541985,0.567567567568,0.535714285714,,,0.3136
29334.0,-2.0,-2.0,-2.0,,,,1.0,84094,,,0.2790697674,,,,,,0.2143
41734.0,-2.0,-2.0,-2.0,,0.033557047,0.5302013423,0.1451,84037-2699,218.0,,0.3724832215,,0.489285714286,0.579710144928,0.290909090909,0.64,0.2843
44570.0,22.0,12.0,6.0,17666.0,0.102357985,0.5605573419,0.7205,84770-3876,744.0,0.005091104,0.1398713826,0.660899654,0.235696821516,0.212382445141,0.418907198612,0.114583333333,0.1206
16916.0,-2.0,-2.0,-2.0,,,,0.7368,84770,,,,,,,,,
26893.0,-2.0,-2.0,-2.0,,0.0307692308,0.8692307692,0.375,84117,70.0,,0.2230769231,0.5071633238,0.559602649007,0.730434782609,0.278969957082,0.407407407407,0.4309
37518.0,26.0,6.0,11.0,17112.0,0.0275080906,0.7718446602,0.25,84123-6965,126.0,,0.3527508091,0.2874109264,0.59512195122,0.666666666667,0.233333333333,,0.6678
50630.0,1.0,2.0,3.0,3766.0,0.0846968239,0.4254090472,0.0999,84101-3500,,,0.250240616,0.7461139896,0.267482517483,0.075471698113,0.490825688073,,0.5896
35032.0,-2.0,-2.0,-2.0,,0.0261627907,0.4622093023,0.1542,84404-4089,181.0,,0.3531976744,,0.358056265985,0.423529411765,0.332394366197,0.545454545455,0.3246
41022.0,14.0,9.0,10.0,14130.0,0.078042328,0.532627866,0.9059,84627,99.0,,0.1049382716,0.7142857143,0.330820770519,0.227272727273,0.418300653595,0.251184834123,0.0657
50296.0,18.0,12.0,12.0,20586.0,0.0912547529,0.5524714829,0.7488,84720,707.0,0.0045627376,0.1908745247,0.7738478028,0.42194092827,0.283975659229,0.261282660333,0.108231707317,0.2438
28178.0,-2.0,-2.0,-2.0,,,0.68,0.4887,84066,,,0.44,,0.725,,,,0.1385
54022.0,15.0,15.0,13.0,24802.0,0.0712868832,0.5495908753,0.7164,84322-1400,3563.0,0.0032234069,0.216712125,0.8027210884,0.508864886896,0.401053671386,0.296842105263,0.192344045369,0.1396
55486.0,18.0,15.0,7.0,17830.0,0.0594088964,0.47188775,0.4708,84058-5999,2959.0,0.0043785451,0.264304906,0.7458423717,0.34068627451,0.23167539267,0.36052955665,0.106920541926,0.1995
47867.0,2.0,5.0,1.0,13701.0,0.0657099698,0.5372248597,0.2715,84123,837.0,0.0069054812,0.2369443246,0.7131782946,0.204744467441,0.201405152225,0.510874111251,0.185650224215,0.2749
67170.0,15.0,16.0,9.0,29837.0,0.1063736903,0.5055296857,0.7572,84112-9008,3505.0,0.0045110594,0.1853899884,0.7710428798,0.572067594433,0.406095551895,0.179182156134,0.172205438066,0.1548
56287.0,18.0,15.0,7.0,17084.0,0.0611498837,0.5842472582,0.567,84408-1001,2278.0,0.0049850449,0.2974410103,0.7897037397,0.357638888889,0.265625,0.33744740533,0.184187662902,0.1922
66215.0,19.0,11.0,13.0,40352.0,0.2237330037,0.609394314,0.7893,84105,432.0,,0.1001236094,0.7696737044,0.526570048309,0.501432664756,0.120512820513,0.197530864198,0.1218
38289.0,21.0,8.0,12.0,61448.0,0.63671875,0.671875,0.9307,05201-6003,49.0,,,0.7941176471,0.790476190476,,0.133802816901,,0.0558
51061.0,20.0,11.0,11.0,30046.0,0.3107177974,0.5093411996,0.7958,05735,,,0.0157325467,0.7766323024,0.566445182724,0.508733624454,0.196544276458,0.1015625,0.1101
58386.0,18.0,10.0,7.0,44220.0,0.2233529727,0.4702731655,0.6534,05401,850.0,0.0053561864,0.2013926085,0.8020679468,0.612903225806,0.637274549098,0.169117647059,0.085173501577,0.4057
36234.0,6.0,3.0,1.0,13600.0,0.0683156655,0.6808009423,0.1558,05602,137.0,0.0121711818,0.1539065567,0.5760598504,0.137996219282,0.105863192182,0.576451349141,0.10303030303,0.4597
25552.0,20.0,6.0,11.0,18477.0,,0.821192053,0.3846,05667-9432,48.0,,0.1655629139,0.5625,0.677419354839,,0.333333333333,0.5,0.8219
40903.0,20.0,10.0,9.0,26892.0,0.1739690722,0.6636597938,0.7213,05656-9464,,,0.1211340206,0.6418732782,0.371327849589,0.335863377609,0.337386018237,0.106918238994,0.2662
76310.0,21.0,11.0,14.0,62460.0,0.4712430427,0.53432282,0.9907,05753,378.0,,0.0204081633,0.8601190476,0.926470588235,,0.050505050505,0.114457831325,0.0028
65575.0,18.0,13.0,8.0,45340.0,0.3057909605,0.2662429379,0.6976,05663-1035,858.0,,0.0868644068,0.8565891473,0.606927710843,0.59925093633,0.170124481328,0.112359550562,0.2125
61317.0,21.0,11.0,10.0,49840.0,0.5924242424,0.6151515152,0.9149,05439,315.0,,,0.8611599297,0.832524271845,,0.06309148265,0.078787878788,0.0176
30573.0,22.0,8.0,11.0,39200.0,0.2990654206,0.6542056075,0.45,05827-0072,,,,,0.658536585366,,,,0.2381
50331.0,23.0,7.0,9.0,29502.0,0.0809898763,0.538807649,0.29,05061,1050.0,,0.1631046119,0.8242245199,0.671497584541,0.527131782946,0.272536687631,0.36,0.4555
62472.0,16.0,17.0,14.0,43890.0,0.5799021019,0.6014972646,0.8968,05405-0160,1641.0,,0.0118053556,0.8369734789,0.707465718639,0.729093050648,0.091787439614,0.101844426624,0.0431
19217.0,-2.0,-2.0,-2.0,,,0.921875,0.9583,24015,,,0.1796875,,,,,,0.3738
46342.0,11.0,1.0,4.0,14568.0,,0.0347394541,0.9745,23462,192.0,,0.1563275434,0.3508287293,0.668730650155,0.696202531646,0.284210526316,,0.4936
51516.0,19.0,11.0,11.0,37790.0,0.1891223733,0.5265760198,0.6336,24541,288.0,,0.1508034611,0.5514223195,0.479674796748,0.429065743945,0.238578680203,0.214285714286,0.2038
42644.0,2.0,2.0,1.0,11367.0,0.0575539568,0.6043165468,0.4359,24486-0080,161.0,0.0071942446,0.1229016787,0.6046511628,0.276292335116,0.259689922481,0.557395143488,0.214814814815,0.2354
48896.0,19.0,8.0,13.0,29420.0,0.1775417299,0.5660091047,0.7067,24605,168.0,,0.2063732929,0.6603773585,0.419141914191,0.386740331492,0.228501228501,0.144444444444,0.1964
53453.0,21.0,11.0,10.0,39800.0,0.2988047809,0.5239043825,0.9336,22812-1599,285.0,,,0.8171806167,0.588582677165,0.610655737705,0.202429149798,,0.0091
73490.0,16.0,14.0,14.0,47196.0,0.5221017515,0.6071726439,0.9137,23187-8795,775.0,,0.0125104254,0.8324661811,0.902404526167,,0.037790697674,0.175675675676,0.0141
44498.0,17.0,12.0,5.0,19680.0,0.0916408669,0.653869969,0.2183,23464,629.0,0.0111455108,0.3811145511,0.5566037736,0.468299711816,0.541114058355,0.358524788392,0.164102564103,0.5538
59399.0,-2.0,-2.0,-2.0,,,,0.5,23502,,,,,,,,,0.4
36627.0,3.0,2.0,1.0,10856.0,0.0705394191,0.5649081209,0.354,24502-2498,140.0,,0.1144042679,0.4736842105,0.222732491389,0.197959183673,0.496341463415,0.210526315789,0.2431
60509.0,20.0,14.0,12.0,29063.0,0.291005291,0.5952380952,0.8897,23606-3072,633.0,,,0.8103044496,0.742630385488,0.71581450654,0.06265060241,0.105011933174,0.0123
32568.0,14.0,9.0,7.0,17544.0,0.0404297017,0.8171590332,0.2937,23462,1944.0,0.0111780504,0.1969949917,0.24356324,0.230259041422,0.282320055905,0.440465793304,0.309489051095,0.641
34293.0,3.0,2.0,1.0,10743.0,0.0732758621,0.5905172414,0.6977,24422-1000,,,0.1206896552,0.5681818182,0.271241830065,0.267123287671,0.592920353982,,0.1422
31664.0,6.0,2.0,1.0,10728.0,0.0567164179,0.5626865672,0.5698,24541-4004,180.0,,0.1111940299,0.4769230769,0.282608695652,0.285359801489,0.511904761905,0.3625,0.2137
25930.0,23.0,6.0,5.0,16637.0,0.0264705882,0.8573529412,1.0,23452-7431,266.0,0.0117647059,0.2169117647,0.1101321586,0.556363636364,0.491228070175,0.32428115016,0.619047619048,0.7434
47385.0,19.0,11.0,10.0,35155.0,0.3758992806,0.4874100719,0.8341,24327-0947,94.0,,,0.6567164179,0.464566929134,,0.161870503597,,0.0258
54869.0,19.0,11.0,12.0,40990.0,0.2,0.6357142857,0.8565,22802-2462,244.0,,0.0982142857,0.8498023715,0.484076433121,0.46963562753,0.138461538462,0.168674698795,0.12
32418.0,6.0,1.0,1.0,10803.0,0.0711462451,0.6679841897,0.44,23410,40.0,,0.0909090909,,0.212264150943,0.3125,0.537735849057,,0.2135
44296.0,22.0,8.0,10.0,38320.0,0.3188720174,0.3958785249,0.8156,24088-9000,151.0,,,0.5598290598,0.309882747069,0.291469194313,0.297435897436,0.146666666667,0.0232
76343.0,15.0,15.0,13.0,38983.0,0.1956521739,0.557201846,0.5912,22030-4444,5477.0,0.0024289531,0.0667962108,0.75942156,0.740972222222,0.665798611111,0.097674418605,0.193085106383,0.1833
39644.0,2.0,3.0,1.0,10916.0,0.0704474967,0.6220646876,0.4139,22508-2102,188.0,0.0110766504,0.1546300399,0.5700934579,0.229434447301,0.221690590112,0.452484742807,0.202830188679,0.2337
67640.0,21.0,8.0,12.0,50740.0,0.3520408163,,0.8801,23943-0128,151.0,,,0.819047619,0.583732057416,,0.121076233184,,0.0035
59159.0,17.0,14.0,14.0,29162.0,0.5370636059,0.6915351506,0.8286,23668-0099,415.0,,0.0162601626,0.4450980392,0.24349635796,0.539663461538,0.134375,0.059347181009,0.0739
40075.0,21.0,8.0,12.0,41210.0,0.3819095477,,0.9211,24020,69.0,,,0.5846153846,0.586666666667,0.557575757576,0.113475177305,,0.0295
39529.0,9.0,3.0,1.0,11001.0,0.0934445769,0.6150178784,0.3314,23228-2327,228.0,0.0061978546,0.1201430274,0.4541751527,0.118032786885,0.111455108359,0.526963657679,0.10332103321,0.3508
69954.0,16.0,16.0,12.0,30152.0,0.3782969103,0.6132253203,0.864,22807,3045.0,,0.0154483798,0.8487084871,0.834082397004,0.780433983082,0.054159869494,0.091931216931,0.0301
41223.0,3.0,3.0,1.0,10803.0,0.0845618915,0.6336578581,0.3835,23831-5316,326.0,0.00472879,0.1363004172,0.4639175258,0.191091314031,0.216300940439,0.476717112922,0.252427184466,0.2206
44813.0,17.0,15.0,9.0,22511.0,0.0719633308,0.6439648587,0.4061,24515,8403.0,0.0080977846,0.3746371276,0.5594792965,0.339102067898,0.433043478261,0.313743870782,0.153374233129,0.5049
52347.0,19.0,14.0,10.0,27780.0,0.1796262809,0.6877637131,0.8401,23909,674.0,,0.0156720916,0.8110014104,0.182564102564,0.516167664671,0.121468926554,0.078125,0.0525
41000.0,6.0,3.0,1.0,10742.0,0.0444444444,0.6533333333,0.4543,22645,209.0,,0.1366666667,0.5948275862,0.265882352941,0.271186440678,0.51676300578,0.264,0.1762
56380.0,17.0,11.0,10.0,34500.0,0.2719665272,0.6171548117,0.8419,24501-3113,361.0,,0.0135983264,0.7315175097,0.534709193246,0.565874730022,0.078998073218,0.1,0.0463
60122.0,26.0,6.0,5.0,12259.0,,0.9234972678,0.0263,24501,211.0,,0.306010929,0.7692307692,0.871212121212,,0.084337349398,0.645161290323,0.5987
44427.0,17.0,11.0,11.0,32036.0,0.2145695364,0.9311258278,0.7,24401,163.0,,0.1562913907,0.5636363636,0.440860215054,0.410628019324,0.202090592334,0.178571428571,0.2498
60613.0,21.0,14.0,13.0,31154.0,0.2492053401,0.6853146853,0.7148,22401-5300,631.0,,0.0559440559,0.7851239669,0.674019607843,0.632843791722,0.089786756453,0.159151193634,0.106
67516.0,17.0,10.0,11.0,37600.0,0.3188976378,0.7027559055,0.6579,22207-4299,560.0,,0.0649606299,0.7028688525,0.625441696113,0.616161616162,0.10970464135,0.298245614035,0.1495
69924.0,10.0,1.0,4.0,,,,,24541,,,,,,,,,0.1579
32622.0,6.0,2.0,2.0,10728.0,0.0207939509,0.5633270321,0.6823,24219,169.0,,0.1833648393,,0.309707241911,0.3,0.542574257426,0.282051282051,0.2506
26370.0,23.0,6.0,5.0,10856.0,0.0224215247,0.8436098655,0.0682,24153,188.0,0.0168161435,0.2477578475,0.1553328561,0.248936170213,0.196078431373,0.520998864926,0.206896551724,0.8882
40025.0,6.0,3.0,1.0,10699.0,0.050543826,0.5387076136,0.6183,24084-3660,186.0,,0.1356365963,0.5224489796,0.272988505747,0.268085106383,0.500680272109,0.315384615385,0.1806
77821.0,26.0,6.0,7.0,,,0.9133574007,,23320,259.0,,0.4296028881,0.7605633803,0.883928571429,,,,0.5625
31657.0,-2.0,-2.0,-2.0,16337.0,,0.0878186969,1.0,23502,249.0,0.0439093484,0.2195467422,0.1796246649,0.684210526316,0.632911392405,0.331670822943,0.641025641026,0.6009
44666.0,19.0,14.0,11.0,20790.0,0.3255269321,0.6717408275,0.7264,23504-8000,320.0,0.0054644809,0.0761124122,0.3018500487,0.403781228899,0.268867924528,0.29828042328,0.04435483871,0.1555
53557.0,2.0,5.0,1.0,11648.0,0.0807735393,0.5295088733,0.4747,22003-3796,592.0,0.0054831673,0.1308295501,0.5831501832,0.185146041507,0.182591018296,0.467332916927,0.122641509434,0.2276
54914.0,15.0,16.0,7.0,31170.0,0.2055256065,0.6019766397,0.62,23529,3359.0,0.0053908356,0.1251123091,0.5809698079,0.494164235098,0.414465408805,0.179721496954,0.17071197411,0.2594
33323.0,2.0,2.0,2.0,10723.0,0.0748440748,0.5831600832,0.6994,24112,102.0,,0.1247401247,,0.249643366619,0.261744966443,0.514830508475,0.21568627451,0.2209
36031.0,3.0,2.0,1.0,10733.0,0.0772870662,0.7082018927,0.4885,23851,37.0,,0.1892744479,,0.151260504202,0.232394366197,0.571929824561,,0.2002
71380.0,10.0,1.0,1.0,,,0.9075630252,,23834,90.0,,0.2016806723,0.6333333333,0.709677419355,,,,0.514
40752.0,3.0,3.0,1.0,10793.0,0.0904522613,0.591080402,0.3432,22902-7589,159.0,0.006281407,0.141959799,0.5310734463,0.242896425298,0.272921108742,0.479578392622,0.163265306122,0.2588
53739.0,17.0,14.0,13.0,24453.0,0.2070719919,0.5950139914,0.6842,24142,1742.0,0.0027982702,0.0203510557,0.7258748674,0.617164493058,0.550210182158,0.165458422175,0.195994277539,0.0926
17106.0,-2.0,-2.0,-2.0,,,,1.0,24502,,,0.1403508772,,0.666666666667,0.586206896552,,,0.4315
58448.0,21.0,11.0,12.0,46460.0,0.397082658,0.546191248,0.902,23005-5505,226.0,,,0.795379538,0.656957928803,,0.069841269841,,0.01
53409.0,21.0,8.0,10.0,27930.0,0.3163841808,0.7146892655,0.84,24503-1555,57.0,,,0.6901408451,0.466321243523,,0.267676767677,,0.0207
36121.0,3.0,2.0,1.0,10823.0,0.0888119954,0.7128027682,0.3868,23149-2616,99.0,,0.1337946943,,0.097308488613,0.199134199134,0.452261306533,,0.1851
32754.0,10.0,1.0,4.0,16514.0,0.0262345679,0.7854938272,0.2887,23502-4101,388.0,,0.2098765432,0.2421052632,0.517608517609,0.501886792453,0.264050901379,0.532608695652,0.7551
41452.0,13.0,2.0,1.0,14040.0,0.2415730337,0.5898876404,0.8245,23805-7100,,,0.0123595506,0.4117647059,0.285714285714,0.243718592965,0.34126984127,0.435483870968,0.0176
77014.0,26.0,6.0,11.0,,,0.90625,,23227-1149,237.0,,0.2395833333,0.8045977011,0.902654867257,,,0.3,0.4637
76178.0,21.0,14.0,14.0,60330.0,0.5733333333,0.5490909091,0.9014,23173,511.0,,0.04,0.7776261937,0.842105263158,0.841584158416,0.06798245614,0.114624505929,0.0347
66072.0,10.0,1.0,4.0,17600.0,,,1.0,23601,175.0,,0.2888888889,0.628959276,0.906474820144,,,0.76,0.5901
58047.0,21.0,11.0,12.0,35350.0,0.3777239709,0.5968523002,0.8996,24153-3794,284.0,,,0.7613843352,0.684989429175,,0.104384133612,0.065502183406,0.022
65432.0,-2.0,-2.0,-2.0,,,,,23227,19.0,,,,,,,,0.4545
58433.0,17.0,14.0,10.0,35170.0,0.2748643761,0.6084990958,0.78,22601-5195,330.0,,0.0578661844,0.7194805195,0.612716763006,0.483050847458,0.130597014925,0.1004784689,0.082
50002.0,21.0,11.0,12.0,19108.0,0.177589852,0.511627907,0.8145,24416,66.0,,0.0739957717,0.6388888889,0.277777777778,0.272277227723,0.315217391304,0.1625,0.1624
32371.0,3.0,2.0,1.0,10698.0,0.0772261623,0.6398739165,0.3548,23821,140.0,,0.1252955083,,0.266488413547,0.222748815166,0.513368983957,0.191176470588,0.2428
34221.0,5.0,2.0,2.0,10736.0,0.0317940954,0.5616956851,0.6673,24609,115.0,0.0105980318,0.1937925814,,0.273597811218,0.304,0.580985915493,0.166666666667,0.2398
22660.0,-2.0,-2.0,-2.0,,,,0.8,24401-4323,,,,,0.5,,,,0.3864
40092.0,18.0,9.0,5.0,13515.0,0.0562055363,0.7508344853,0.0062,22201,4069.0,0.0144306956,0.2168987491,0.3378640777,0.154570325072,0.086476540938,0.436315679878,0.067819148936,0.8979
51943.0,21.0,8.0,12.0,23590.0,0.475177305,,0.9112,24595-9998,20.0,,,0.7482517483,0.344594594595,,,,0.031
37996.0,5.0,3.0,1.0,10809.0,0.0905643542,0.6165514165,0.3754,23666,188.0,0.007584207,0.1730983716,0.4784810127,0.121694807263,0.10027598896,0.511615044248,0.079881656805,0.3116
38349.0,5.0,4.0,1.0,11564.0,0.0793936079,0.5993592248,0.3778,23510,993.0,0.0138313667,0.1944205673,0.4693877551,0.176117033341,0.191912268677,0.517019475021,0.149576669802,0.3809
45325.0,21.0,11.0,11.0,31592.0,0.1676866585,0.4957160343,0.7331,24293-4400,121.0,,0.0905752754,0.6604477612,0.387614678899,0.299382716049,0.090692124105,,0.3903
