INSTNM,MD_EARN_WNE_P10,CCBASIC,CCSIZSET,CCUGPROF,TUITIONFEE_OUT,APPL_SCH_PCT_GE5,FEMALE,PFTFTUG1_EF,GT_THRESHOLD_1YR,VETERAN,MARRIED,COMPL_RPY_1YR_RT,COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR4_RT,WDRAW_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,UG25ABV
Lakeland University,55961.0,18.0,9.0,5.0,31786.0,0.118018018,0.5765765766,0.6561,570.0,0.0099099099,0.2162162162,0.6578947368,0.479032258065,0.418604651163,0.175588865096,0.289156626506,0.4919
Lakeshore Technical College,47113.0,9.0,2.0,1.0,6713.0,0.0164684355,0.5901189387,0.2514,250.0,0.010978957,0.2104300091,0.7013752456,0.481418918919,0.481481481481,0.478181818182,0.277777777778,0.4966
Lawrence University,55789.0,21.0,11.0,14.0,53979.0,0.5748373102,0.5249457701,0.9554,117.0,,,0.7763578275,0.673003802281,,0.077519379845,,0.0027
Maranatha Baptist University,45593.0,20.0,8.0,12.0,18810.0,0.0630136986,0.5561643836,0.7581,104.0,,0.0438356164,0.8425925926,0.417355371901,0.45,0.232258064516,,0.0978
Marian University,53501.0,19.0,10.0,11.0,30000.0,0.1302774427,0.6948130277,0.6636,197.0,,0.0880579011,0.7159309021,0.530612244898,0.385074626866,0.242152466368,,0.1828
Marquette University,78257.0,16.0,17.0,14.0,46670.0,0.5124420076,0.5854070013,0.9339,1526.0,,,0.8375273523,0.795058139535,0.775233248516,0.046965317919,0.067647058824,0.0119
Mid-State Technical College,42253.0,9.0,2.0,1.0,6850.0,0.0166551006,0.6099930604,0.3217,308.0,0.0104094379,0.159611381,0.6502546689,0.377604166667,0.320754716981,0.445619335347,0.273504273504,0.3599
Milwaukee Area Technical College,41113.0,7.0,4.0,1.0,7018.0,0.0674295055,0.5828906144,0.2817,442.0,0.0106252554,0.0848658221,0.5161290323,0.139561487131,0.093325457767,0.624538972215,0.073529411765,0.5082
Milwaukee Institute of Art & Design,41174.0,30.0,7.0,12.0,41140.0,0.246031746,0.6534391534,0.8701,92.0,,,0.6201923077,0.556179775281,,0.220720720721,,0.0367
Milwaukee School of Engineering,89070.0,19.0,11.0,14.0,46506.0,0.2029934518,0.2927970065,0.8506,685.0,,0.0374181478,0.9219968799,0.621107266436,0.558695652174,0.097731239092,0.095833333333,0.0932
Moraine Park Technical College,44371.0,8.0,2.0,1.0,6793.0,0.015026296,0.6957175056,0.4067,407.0,0.0097670924,0.1990984222,0.6673913043,0.396407185629,0.429487179487,0.440972222222,0.426966292135,0.3922
Mount Mary University,48745.0,18.0,10.0,11.0,33390.0,0.1759465479,,0.7949,155.0,,0.0512249443,0.5684931507,0.617346938776,0.521212121212,0.234042553191,,0.1425
Nicolet Area Technical College,38643.0,8.0,2.0,1.0,6962.0,0.0251677852,0.5805369128,0.2353,103.0,,0.1258389262,0.6089385475,0.313868613139,0.450980392157,0.414634146341,0.36231884058,0.2998
Northcentral Technical College,44925.0,9.0,3.0,1.0,5512.0,0.013083297,0.6075010903,0.1346,705.0,0.0122110772,0.1744439599,0.6392694064,0.40608365019,0.396825396825,0.47005988024,0.305389221557,0.2922
Northeast Wisconsin Technical College,44553.0,8.0,4.0,1.0,6965.0,0.0218829517,0.5972010178,0.4545,874.0,0.0198473282,0.134605598,0.6317241379,0.396579156722,0.354054054054,0.472147106544,0.286184210526,0.2889
Northland College,44560.0,22.0,8.0,12.0,41237.0,0.2474916388,0.5284280936,0.7219,69.0,,,0.7323943662,0.50625,0.577235772358,0.248803827751,,0.049
Ripon College,54902.0,21.0,8.0,10.0,49600.0,0.2796833773,0.4960422164,0.9423,109.0,,,0.7910447761,0.632558139535,,0.162790697674,,0.0074
Saint Norbert College,58363.0,21.0,11.0,12.0,43204.0,0.2147505423,0.5704989154,0.9315,439.0,,,,0.543429844098,,0.036855036855,0.061452513966,0.0077
State College of Beauty Culture Inc,28037.0,-2.0,-2.0,-2.0,,,,0.8889,,,,,,,,,0.4444
Southwest Wisconsin Technical College,43470.0,9.0,2.0,1.0,6731.0,0.0254582485,0.5926680244,0.3002,395.0,,0.150712831,0.6926503341,0.571138211382,0.602787456446,0.313978494624,0.5,0.2683
Viterbo University,55660.0,18.0,11.0,13.0,31150.0,0.0936794582,0.7528216704,0.6026,561.0,,0.1264108352,0.7667238422,0.560784313725,0.634969325153,0.069284064665,0.125,0.2536
Chippewa Valley Technical College,46297.0,9.0,3.0,1.0,6793.0,0.0146807784,0.54796859,0.5087,1046.0,0.0095595766,0.1324684193,0.6362378976,0.44376899696,0.445652173913,0.401122019635,0.388535031847,0.2744
Waukesha County Technical College,46894.0,9.0,3.0,1.0,6879.0,0.0252397779,0.576476527,0.3556,601.0,0.0141342756,0.1398283695,0.5716216216,0.330166270784,0.390410958904,0.467546754675,0.294117647059,0.3096
Western Technical College,45303.0,7.0,3.0,1.0,6788.0,0.025254763,0.5356668144,0.5163,726.0,0.0132919805,0.1143110323,0.6338862559,0.393774319066,0.364016736402,0.459927140255,0.269090909091,0.3702
University of Wisconsin-Whitewater,55356.0,18.0,16.0,10.0,17039.0,0.0897750056,0.5143684562,0.7946,2429.0,,0.0305190466,0.7621320605,0.643348160129,0.595128676471,0.148409893993,0.122972972973,0.0968
Northwood Technical College,43406.0,9.0,2.0,1.0,6624.0,0.0177777778,0.5987301587,0.3752,617.0,0.0107936508,0.1676190476,0.7116935484,0.516022099448,0.601398601399,0.356763925729,0.520958083832,0.43
University of Wisconsin-Eau Claire,58561.0,19.0,13.0,12.0,17627.0,0.079056506,0.644375324,0.8567,1690.0,,0.0217729393,0.8140562249,0.63358778626,0.549484536082,0.131178707224,0.076200417537,0.0392
University of Wisconsin-Green Bay,52528.0,19.0,13.0,7.0,16091.0,0.0518688024,0.6803966438,0.6423,1050.0,0.0091533181,0.1178489703,0.7273927393,0.541490857947,0.529601722282,0.174211248285,0.181818181818,0.1872
University of Wisconsin-La Crosse,60378.0,18.0,13.0,12.0,18051.0,0.0928074246,0.5774361949,0.8725,1755.0,,0.0118909513,0.8410563029,0.675911658963,0.668502202643,0.09978425027,0.101311084625,0.0223
Wisconsin Lutheran College,54664.0,22.0,11.0,12.0,33762.0,0.1383537653,0.5499124343,0.9251,260.0,,0.0840630473,0.8427947598,0.541538461538,0.585271317829,0.144486692015,,0.0417
University of Wisconsin-Oshkosh,55548.0,17.0,13.0,10.0,15368.0,0.0693231441,0.6097161572,0.7933,2194.0,0.0030021834,0.0488537118,0.784789644,0.56067653277,0.512759643917,0.145556690501,0.161949685535,0.0865
University of Wisconsin-Parkside,51129.0,19.0,12.0,11.0,15736.0,0.1076301162,0.5664477009,0.5587,543.0,0.0075795856,0.0535624053,0.5877192982,0.403158769742,0.387909319899,0.239503816794,0.130434782609,0.2
Herzing University-Madison,36909.0,18.0,9.0,5.0,12750.0,0.0655923455,0.8135465189,0.2188,1961.0,0.0093163792,0.2312728188,0.3902261123,0.351520086862,0.370434782609,0.316366704162,0.301619433198,0.7668
University of Wisconsin-Stout,58084.0,18.0,13.0,12.0,17930.0,0.0621746674,0.475708502,0.7414,1726.0,0.002891845,0.0601503759,0.8239299611,0.5232,0.493573264781,0.192375366569,0.078220858896,0.1384
University of Wisconsin-Superior,49606.0,19.0,10.0,7.0,15740.0,0.0596205962,0.6422764228,0.5655,369.0,,0.1382113821,0.6132231405,0.478851963746,0.375706214689,0.233788395904,0.137055837563,0.2868
University of Wisconsin-Madison,73792.0,15.0,16.0,14.0,39427.0,0.2337584396,0.5311327832,0.8797,4516.0,0.0019504876,0.0123030758,0.8540063802,0.753291925466,0.712521055587,0.07899555323,0.120640904807,0.0363
University of Wisconsin-Milwaukee,54990.0,15.0,15.0,11.0,21485.0,0.0948078683,0.56415828,0.7369,4009.0,0.0068618481,0.0544373285,0.721842317,0.488870902469,0.445853143159,0.201784488675,0.135343618513,0.1663
University of Wisconsin-Platteville,61760.0,18.0,13.0,12.0,16800.0,0.0861063465,0.3766723842,0.8444,1857.0,,0.0284734134,0.8601485149,0.593620791494,0.538720538721,0.146027201145,0.088062622309,0.0884
University of Wisconsin-River Falls,54458.0,19.0,13.0,10.0,16128.0,0.0683180184,0.6388333999,0.8112,1169.0,0.0043947263,0.0367558929,0.800124533,0.590277777778,0.56967572305,0.153209109731,0.145132743363,0.0746
University of Wisconsin-Stevens Point,52021.0,19.0,13.0,10.0,17080.0,0.0801652893,0.5432506887,0.7965,1555.0,0.0027548209,0.0308539945,0.7907390917,0.622020972355,0.532301121196,0.169711255156,0.12274368231,0.0875
Casper College,40935.0,5.0,3.0,2.0,8568.0,0.0555058192,0.5863921218,0.66,142.0,0.0107430618,0.1781557744,0.7291666667,0.294509151414,0.241379310345,0.470784641068,0.214285714286,0.304
Central Wyoming College,34402.0,5.0,2.0,1.0,10980.0,0.0873786408,0.5747572816,0.6006,60.0,,0.1553398058,0.5519480519,0.252873563218,0.261904761905,0.551971326165,0.227272727273,0.3237
Eastern Wyoming College,37121.0,9.0,2.0,1.0,10590.0,0.0722891566,0.6295180723,0.7254,51.0,,0.1445783133,0.7,0.314516129032,0.31067961165,0.477528089888,,0.1507
Laramie County Community College,44783.0,8.0,3.0,1.0,10913.0,0.0328282828,0.6098484848,0.5983,109.0,0.0069444444,0.1919191919,0.7472527473,0.284984678243,0.234567901235,0.511409395973,0.157303370787,0.264
Northwest College,36950.0,5.0,2.0,2.0,11162.0,0.0635930048,0.5564387917,0.6812,82.0,,0.1224165342,0.6428571429,0.293604651163,0.376811594203,0.432098765432,0.3625,0.2404
Northern Wyoming Community College District,40477.0,6.0,3.0,1.0,11130.0,0.0485008818,0.5917107584,0.6231,156.0,0.0132275132,0.1701940035,0.7537688442,0.34628975265,0.406557377049,0.486798679868,0.306306306306,0.28
Western Wyoming Community College,40939.0,9.0,2.0,1.0,8640.0,0.0656506448,0.5896834701,0.6973,96.0,,0.1910902696,0.6793478261,0.311403508772,0.268398268398,0.572916666667,,0.2185
Cheeks Beauty Academy,25459.0,-2.0,-2.0,-2.0,,,0.9107142857,0.7838,26.0,,0.1785714286,0.4038461538,0.638554216867,,,,0.5814
WyoTech,50167.0,11.0,2.0,4.0,,0.0190140845,0.061971831,1.0,72.0,0.023943662,0.0830985915,0.445537428,0.770718232044,0.795045045045,0.188679245283,0.8,0.0943
University of Wyoming,56880.0,16.0,16.0,13.0,21771.0,0.0933379598,0.5437196391,0.657,1363.0,0.0076335878,0.0957668286,0.8425925926,0.529348411416,0.485988791033,0.192758253461,0.152892561983,0.1633
American Samoa Community College,30087.0,14.0,6.0,6.0,5760.0,0.0218508997,0.6439588689,0.6211,,,0.0269922879,,0.273469387755,,0.478609625668,,0.1691
Guam Community College,27820.0,4.0,2.0,2.0,4614.0,,0.6091954023,0.5463,21.0,,0.0839964633,,0.176674364896,0.19656019656,0.597678916828,0.185185185185,0.3486
University of Guam,35946.0,19.0,9.0,6.0,11414.0,0.047355959,0.5951065509,0.8126,67.0,0.0078926598,0.0694554065,0.6136363636,0.072273324573,,0.360248447205,,0.1955
Northern Marianas College,27836.0,23.0,9.0,6.0,5520.0,0.0334855403,0.5616438356,0.8005,20.0,,0.0334855403,,0.222222222222,,0.362116991643,,0.188
Institute of Beauty Careers,17713.0,-2.0,-2.0,-2.0,,,0.6336375489,1.0,,,0.1029986962,,0.435045317221,0.443137254902,0.356862745098,0.5,0.4818
American University of Puerto Rico,24470.0,22.0,6.0,11.0,7056.0,,0.5553235908,0.5957,34.0,,0.121085595,0.4838709677,0.203036053131,0.179104477612,0.409961685824,,0.4159
American University of Puerto Rico,24470.0,22.0,6.0,11.0,7056.0,,0.5553235908,0.5833,34.0,,0.121085595,0.4838709677,0.203036053131,0.179104477612,0.409961685824,,0.3801
American Educational College,17172.0,-2.0,-2.0,-2.0,7680.0,,0.6558641975,1.0,,,0.0694444444,,0.420212765957,0.447530864198,0.456470588235,,0.4651
Antilles School of Technical Careers,21766.0,-2.0,-2.0,-2.0,,,0.7201540436,1.0,18.0,,0.107830552,,0.494845360825,0.449438202247,0.256880733945,0.627450980392,0.4509
Universidad Adventista de las Antillas,28465.0,20.0,7.0,11.0,7700.0,0.0643185299,0.6401225115,0.6691,55.0,,0.0658499234,0.4816753927,0.482479784367,0.336842105263,0.157303370787,,0.2445
Atlantic University,25272.0,20.0,9.0,6.0,7060.0,,0.2654867257,0.8774,26.0,,0.0165929204,0.5964912281,0.376623376623,0.290953545232,0.295366795367,,0.078
Universidad Central de Bayamon,25021.0,20.0,6.0,6.0,5594.0,0.0234466589,0.6189917937,0.6542,45.0,,0.0691676436,0.4630872483,0.265306122449,0.139931740614,0.293447293447,,0.224
Columbia Central University-Caguas,23134.0,26.0,6.0,5.0,7830.0,,0.5844618674,0.3768,257.0,,0.0947968639,,0.459502382213,0.422788605697,0.320027063599,0.419928825623,0.3496
Albizu University-San Juan,41544.0,26.0,9.0,9.0,7665.0,0.0210526316,0.8042105263,0.4853,24.0,,0.1242105263,0.4455445545,0.51,0.236363636364,0.097643097643,0.288461538462,0.1919
Caribbean University-Bayamon,22842.0,20.0,6.0,7.0,5966.0,0.0126849894,0.5554968288,0.7953,74.0,,0.0512684989,0.3469387755,0.2100456621,0.082089552239,0.311881188119,,0.4214
Caribbean University-Carolina,22842.0,22.0,6.0,5.0,5952.0,0.0126849894,0.5554968288,0.7895,74.0,,0.0512684989,0.3469387755,0.2100456621,0.082089552239,0.311881188119,,0.5984
Pontifical Catholic University of Puerto Rico-Arecibo,24908.0,17.0,6.0,11.0,5818.0,0.0168604651,0.5843023256,0.5692,120.0,0.0029069767,0.0372093023,0.377654663,0.424747474747,0.280272108844,0.170234986945,0.075757575758,0.2465
Pontifical Catholic University of Puerto Rico-Ponce,24908.0,17.0,12.0,10.0,5920.0,0.0168604651,0.5843023256,0.8602,120.0,0.0029069767,0.0372093023,0.377654663,0.424747474747,0.280272108844,0.170234986945,0.075757575758,0.0908
CEM College-San Juan,21033.0,26.0,6.0,11.0,12300.0,,0.6796285548,0.4384,41.0,,0.0818340104,0.5503875969,0.438704703161,0.287619047619,0.224528301887,0.407407407407,0.5297
Universidad Teologica del Caribe,23536.0,24.0,6.0,7.0,6510.0,,0.4365482234,0.3958,,,0.6395939086,,0.203703703704,,0.53488372093,,0.5475
Colegio Universitario de San Juan,26510.0,22.0,6.0,7.0,2340.0,0.0161870504,0.5611510791,0.4453,60.0,,0.0629496403,,0.330508474576,0.283536585366,0.292307692308,0.217821782178,0.4222
Universidad Ana G. Mendez-Cupey Campus,24490.0,18.0,12.0,6.0,6920.0,0.0124137931,0.6213793103,0.6285,401.0,0.004137931,0.084137931,0.5120643432,0.386698846876,0.296703296703,0.311714770798,0.137457044674,0.3393
Puerto Rico Conservatory of Music,19474.0,30.0,6.0,9.0,3370.0,,0.3165467626,0.1194,,,,,0.4,,,,0.1877
EDP University of Puerto Rico Inc-San Sebastian,22844.0,26.0,6.0,5.0,12600.0,0.0086597938,0.664742268,0.3347,518.0,0.0065979381,0.181443299,0.3752969121,0.375335120643,0.267924528302,0.254803675856,0.425925925926,0.5943
Emma's Beauty Academy-Mayaguez,14827.0,-2.0,-2.0,-2.0,,,0.7653631285,1.0,,,0.1005586592,,0.731707317073,0.767857142857,0.173913043478,,0.075
Escuela de Artes Plasticas y Diseno de Puerto Rico,21790.0,30.0,6.0,7.0,7304.0,,0.6595744681,0.641,,,,,0.363636363636,,0.216216216216,,0.134
Instituto Tecnologico de Puerto Rico-Recinto de Manati,26293.0,7.0,1.0,4.0,1600.0,0.0176322418,0.3929471033,0.88,,,0.0482787573,,0.129353233831,0.109644670051,0.051198257081,,0.1201
Huertas College,22927.0,26.0,6.0,7.0,7920.0,,0.5720640569,0.4488,69.0,0.0088967972,0.0818505338,0.5,0.382768361582,0.465940054496,0.269541778976,0.52,0.4535
Humacao Community College,20064.0,23.0,6.0,5.0,6560.0,,0.6846473029,0.7105,,,0.0912863071,,0.362595419847,0.403361344538,0.392857142857,,0.4965
ICPR Junior College-Arecibo,18694.0,10.0,1.0,3.0,7560.0,0.0028932141,0.7006838506,0.4593,24.0,0.003945292,0.0941609679,,0.297283702213,0.125689084895,0.47342519685,0.29347826087,0.3527
ICPR Junior College-Mayaguez,18694.0,7.0,1.0,3.0,7560.0,0.0028932141,0.7006838506,0.6742,24.0,0.003945292,0.0941609679,,0.297283702213,0.125689084895,0.47342519685,0.29347826087,0.5493
Instituto Tecnologico de Puerto Rico-Recinto de Guayama,26293.0,7.0,1.0,4.0,1600.0,0.0176322418,0.3929471033,1.0,,,0.0482787573,,0.129353233831,0.109644670051,0.051198257081,,0.2582
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,26293.0,7.0,1.0,3.0,3707.0,0.0176322418,0.3929471033,0.8868,,,0.0482787573,,0.129353233831,0.109644670051,0.051198257081,,0.3287
Inter American University of Puerto Rico-San German,25416.0,20.0,12.0,14.0,5580.0,0.0210260723,0.5214465938,0.8652,86.0,,0.0403700589,,0.359531772575,0.315732758621,0.299915038233,0.087765957447,0.0969
Inter American University of Puerto Rico-Aguadilla,24776.0,20.0,12.0,14.0,5542.0,0.01052236,0.5400225479,0.8102,96.0,,0.0920706501,,0.166781056966,0.205518553758,0.323932312651,0.12037037037,0.1934
Inter American University of Puerto Rico-Arecibo,24539.0,19.0,9.0,14.0,5580.0,0.0175171363,0.5963442498,0.7838,113.0,,0.0971058644,,0.293557833089,0.232835820896,0.348583877996,0.085051546392,0.1968
Inter American University of Puerto Rico-Barranquitas,23204.0,22.0,9.0,14.0,5542.0,0.0092735703,0.5618238022,0.9188,34.0,,0.0517774343,,0.297841726619,0.282101167315,0.359464627151,0.148148148148,0.1953
Inter American University of Puerto Rico-Metro,30821.0,18.0,12.0,9.0,5580.0,0.0198269647,0.574260995,0.6537,211.0,0.0050468637,0.0875991348,,0.331108829569,0.347018572825,0.255261737723,0.186015831135,0.3031
Inter American University of Puerto Rico-Ponce,26721.0,22.0,12.0,14.0,5580.0,0.0151921358,0.582067322,0.7492,132.0,,0.109025916,,0.305047143649,0.271540469974,0.304190751445,0.133630289532,0.2402
Inter American University of Puerto Rico-Fajardo,23132.0,22.0,9.0,14.0,5580.0,0.0128663331,0.5718370264,0.8294,39.0,,0.0593280915,,0.257510729614,0.256055363322,0.342756183746,0.077380952381,0.2064
Inter American University of Puerto Rico-Guayama,25827.0,22.0,9.0,15.0,5580.0,0.0076569678,0.6653905054,0.649,35.0,,0.0842266462,,0.288288288288,0.29476584022,0.323970037453,0.139240506329,0.3274
Inter American University of Puerto Rico-Bayamon,29936.0,22.0,12.0,14.0,5580.0,0.0267581475,0.4349914237,0.8656,141.0,0.0034305317,0.0360205832,,0.261955745896,0.203539823009,0.297259311314,0.08932038835,0.1308
Liceo de Arte y Tecnologia,26733.0,-2.0,-2.0,-2.0,,,0.1632183908,1.0,84.0,,0.1118773946,0.5404411765,0.65991316932,0.685393258427,0.230490018149,0.640449438202,0.3017
Modern Hairstyling Institute-Bayamon,17105.0,-2.0,-2.0,-2.0,,,0.6200345423,0.75,,,0.0483592401,,0.628070175439,0.699029126214,0.234432234432,,0.1014
Modern Hairstyling Institute-Arecibo,15266.0,-2.0,-2.0,-2.0,,,0.7736842105,0.8254,,,0.0789473684,,0.595744680851,,0.268907563025,,0.0822
NUC University,24785.0,18.0,15.0,5.0,8870.0,0.007028333,0.6684603558,0.5234,2073.0,0.0079068746,0.1681309027,0.3558106169,0.369310438812,0.413401253918,0.350444687159,0.333651096282,0.6189
University of Puerto Rico-Aguadilla,27997.0,22.0,9.0,10.0,5954.0,0.0337405468,0.5503199535,0.9437,49.0,,0.0110529378,0.6711409396,0.401333333333,0.29648241206,0.153846153846,0.05033557047,0.0427
University of Puerto Rico-Arecibo,30512.0,22.0,12.0,12.0,5324.0,0.0282485876,0.5957883924,0.9316,45.0,,0.009758603,0.6340425532,0.521081081081,0.36564805058,0.117861482382,0.098214285714,0.042
University of Puerto Rico-Bayamon,34409.0,22.0,12.0,10.0,6284.0,0.0470127326,0.5019588639,0.958,53.0,,0.0107737512,0.7553956835,0.296187683284,,0.178038379531,,0.0562
University of Puerto Rico-Carolina,30626.0,22.0,9.0,6.0,7986.0,0.0396387356,0.6201705971,0.8385,,,0.0120421475,0.7058823529,0.167619047619,,0.197215777262,,0.0845
University of Puerto Rico at Cayey,30958.0,21.0,9.0,10.0,5354.0,0.0322580645,0.664516129,0.9488,47.0,,,0.6976744186,0.510083036773,,0.075471698113,,0.0352
University of Puerto Rico-Humacao,29521.0,22.0,9.0,14.0,5364.0,0.028930131,0.6555676856,0.9389,57.0,,0.0065502183,0.7360406091,0.545801526718,0.411371237458,0.11209439528,0.106060606061,0.0379
University of Puerto Rico-Utuado,23906.0,23.0,6.0,12.0,5354.0,0.0521114106,0.5121293801,0.8889,,,,0.4230769231,0.181049069374,,0.206632653061,0.201550387597,0.0919
University of Puerto Rico-Mayaguez,48992.0,19.0,15.0,12.0,5274.0,0.0388349515,0.4739855614,0.9266,643.0,,0.002738362,0.7485448196,0.605247813411,0.302083333333,0.092156022289,0.063004846527,0.0466
University of Puerto Rico-Medical Sciences,45953.0,25.0,9.0,11.0,,,0.7346278317,,50.0,,,,0.738888888889,,0.08904109589,0.701754385965,0.1696
University of Puerto Rico at Ponce,31394.0,22.0,9.0,14.0,5354.0,0.0351161534,0.565099946,0.9117,29.0,,0.0075634792,0.5816993464,0.458121827411,,0.08426073132,0.056338028169,0.0477
University of Puerto Rico-Rio Piedras,35723.0,16.0,15.0,14.0,5324.0,0.057442348,0.6184486373,0.9159,218.0,,0.0056603774,0.527607362,0.484848484848,0.33779264214,0.147016011645,0.050751879699,0.0497
Universidad Ana G. Mendez-Carolina Campus,24328.0,18.0,12.0,6.0,6920.0,0.0120289855,0.5856521739,0.6907,300.0,0.0036231884,0.1010144928,0.4782608696,0.346676930973,0.270660253607,0.320489070026,0.176470588235,0.2934
Universidad del Sagrado Corazon,31754.0,19.0,12.0,15.0,6170.0,0.0425985091,0.6112886049,0.6925,345.0,,0.1102236422,0.5409252669,0.486263736264,0.323751891074,0.191297824456,0.197154471545,0.1717
Universidad Central Del Caribe,31468.0,25.0,6.0,11.0,6602.0,,0.7476635514,0.5,,,,,0.520833333333,,,,0.2553
Universidad Politecnica de Puerto Rico,47540.0,19.0,9.0,5.0,9102.0,0.0253411306,0.2235217674,0.7114,89.0,,0.0636777128,0.6327944573,0.114325068871,0.026548672566,0.257637474542,,0.2257
Pontifical Catholic University of Puerto Rico-Mayaguez,24908.0,22.0,6.0,10.0,5818.0,0.0168604651,0.5843023256,0.745,120.0,0.0029069767,0.0372093023,0.377654663,0.424747474747,0.280272108844,0.170234986945,0.075757575758,0.1796
Universidad Ana G. Mendez-Gurabo Campus,26223.0,17.0,15.0,6.0,6920.0,0.0125517914,0.579454058,0.7179,656.0,0.0043870339,0.1110163295,0.5192421551,0.379792512404,0.285714285714,0.305862153544,0.149568552253,0.2428
